Specimen_ID,Specimen_description,Specimen_azimuth,Specimen_plunge,Specimen_mass[g],Specimen_vol[cc],Specimen_coordinate,Uchannel_length[cm],Uchannel_area[cm2],Sample_ID,Sample_description,Site_ID,Site_description,Site_lat,Site_lon,Site_coordinate,Site_bedding_dip,Site_dip_azimuth,Locality_ID,Locality_description,Expedition_ID,Expedition_description,material_ID,material_description,material_manufacturer,material_composition,material_mineral_name,material_grain_length[um],material_grain_L/W_ratio,composition_parameter_X,composition_parameter_Y,oxidation_parameter_Z,Sample_method_codes,Site_method_codes,Site_geologic_classes,Site_geologic_types,Site_lithologies,Site_age,Site_age_sigma,Site_age_low,Site_age_high,Site_age_unit,Locality_type,Locality_geologic_classes,Locality_lithologies,Locality_age,Locality_age_sigma,Locality_age_low,Locality_age_high,Locality_age_unit
D6A-1140a,oriented specimen for remanence,0,0,31.981449,,1140,,,D6A-1140,0.5 cm grain size on average with a subophitic texture and no obvious serpentinization,D6A-1140,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1140,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1140b,chip for rock magnetic experiments,,,0.13233,,1140,,,D6A-1140,0.5 cm grain size on average with a subophitic texture and no obvious serpentinization,D6A-1140,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1140,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1140c,chip for rock magnetic experiments,,,0.08014,,1140,,,D6A-1140,0.5 cm grain size on average with a subophitic texture and no obvious serpentinization,D6A-1140,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1140,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1110a,oriented specimen for remanence,0,0,31.42058,,1110,,,D6A-1110,0.3 to 0.5 cm grain size with some poikiocrysts and no serpentinization,D6A-1110,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1110,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1110b,chip for rock magnetic experiments,,,0.22158,,1110,,,D6A-1110,0.3 to 0.5 cm grain size with some poikiocrysts and no serpentinization,D6A-1110,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1110,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1108a,oriented specimen for remanence,0,0,30.816401,,1108,,,D6A-1108,0.3  to 0.5 cm grain size with a serpentinite vein curtting through the center of the core section,D6A-1108,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1108,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1108b,chip for rock magnetic experiments,,,0.1349,,1108,,,D6A-1108,0.3  to 0.5 cm grain size with a serpentinite vein curtting through the center of the core section,D6A-1108,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1108,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1108c,"chip for rock magnetic experiments, serpentine chip",,,,,1108,,,D6A-1108,0.3  to 0.5 cm grain size with a serpentinite vein curtting through the center of the core section,D6A-1108,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1108,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1108d,"chip for rock magnetic experiments, serpentine chip",,,0.05033,,1108,,,D6A-1108,0.3  to 0.5 cm grain size with a serpentinite vein curtting through the center of the core section,D6A-1108,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,1108,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1089a,oriented specimen for remanence,0,0,32.25769,,1089,,,D6A-1089,0.4 to 0.7 cm grain size with no serpentinization,D6A-1089,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1089,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1089b,chip for rock magnetic experiments,,,0.19723,,1089,,,D6A-1089,0.4 to 0.7 cm grain size with no serpentinization,D6A-1089,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1089,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1050a,oriented specimen for remanence,0,0,32.187778,,1050,,,D6A-1050,0.2 to 0.5 cm grain size,D6A-1050,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: auite troctolite; sulfide 1%,47.6989,268.1638,1050,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1050b,chip for rock magnetic experiments,,,0.20381,,1050,,,D6A-1050,0.2 to 0.5 cm grain size,D6A-1050,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: auite troctolite; sulfide 1%,47.6989,268.1638,1050,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1025a,oriented specimen for remanence,0,0,29.868259,,1025,,,D6A-1025,0.2 to 0.4 cm grain size with a large percentage of plag,D6A-1025,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1025,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1025b,chip for rock magnetic experiments,,,0.132,,1025,,,D6A-1025,0.2 to 0.4 cm grain size with a large percentage of plag,D6A-1025,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1025,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1025c,chip for rock magnetic experiments,,,0.12256,,1025,,,D6A-1025,0.2 to 0.4 cm grain size with a large percentage of plag,D6A-1025,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1025,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1005a,oriented specimen for remanence,0,0,29.81599,,1005,,,D6A-1005,0.2 to 0.4 cm grain size,D6A-1005,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1005,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1005b,chip for rock magnetic experiments,,,0.18905,,1005,,,D6A-1005,0.2 to 0.4 cm grain size,D6A-1005,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1005,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1005c,chip for rock magnetic experiments,,,0.11672,,1005,,,D6A-1005,0.2 to 0.4 cm grain size,D6A-1005,Severson unit MAIN AGT; Severson description: AN TROCT HOMOG w/ FLUXION; rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,1005,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-962a,oriented specimen for remanence,,,,,962,,,D6A-962,0.5 cm grain size on average with a 1.5 cm wide seperentinization vein where the core chip was taken,D6A-962,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,962,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-NO,FS-C-DRILL:SO-NO,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-962b,chip for rock magnetic experiments,,,0.10202,,962,,,D6A-962,0.5 cm grain size on average with a 1.5 cm wide seperentinization vein where the core chip was taken,D6A-962,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,962,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-NO,FS-C-DRILL:SO-NO,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-962c,chip for rock magnetic experiments,,,0.07186,,962,,,D6A-962,0.5 cm grain size on average with a 1.5 cm wide seperentinization vein where the core chip was taken,D6A-962,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,962,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-NO,FS-C-DRILL:SO-NO,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-962d,"chip for rock magnetic experiments, serpentine chip",,,0.05622,,962,,,D6A-962,0.5 cm grain size on average with a 1.5 cm wide seperentinization vein where the core chip was taken,D6A-962,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,962,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-NO,FS-C-DRILL:SO-NO,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-953a,oriented specimen for remanence,0,0,30.0263,,953,,,D6A-953,0.2 to 0.5 cm grain size,D6A-953,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,953,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-953b,chip for rock magnetic experiments,,,0.14226,,953,,,D6A-953,0.2 to 0.5 cm grain size,D6A-953,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,953,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-902a,oriented specimen for remanence,0,0,31.073931,,902,,,D6A-902,0.3 to 0.5 cm grain size,D6A-902,Severson unit MAIN AGT; Severson description: AGT HET (T/ORT/AT/AAT); rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,902,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-902b,chip for rock magnetic experiments,,,0.19648,,902,,,D6A-902,0.3 to 0.5 cm grain size,D6A-902,Severson unit MAIN AGT; Severson description: AGT HET (T/ORT/AT/AAT); rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,902,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-902c,chip for rock magnetic experiments,,,0.24969,,902,,,D6A-902,0.3 to 0.5 cm grain size,D6A-902,Severson unit MAIN AGT; Severson description: AGT HET (T/ORT/AT/AAT); rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,902,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-852a,oriented specimen for remanence,0,0,32.466911,,852,,,D6A-852,0.4 to 0.5 cm grain size mostly made of plag but containing large augites that can be up to 1.5 to 2 cm long,D6A-852,Severson unit MAIN AGT; Severson description: AGT HET (T/ORT/AT/AAT); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,852,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-852b,chip for rock magnetic experiments,,,0.12879,,852,,,D6A-852,0.4 to 0.5 cm grain size mostly made of plag but containing large augites that can be up to 1.5 to 2 cm long,D6A-852,Severson unit MAIN AGT; Severson description: AGT HET (T/ORT/AT/AAT); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,852,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-800a,oriented specimen for remanence,0,0,30.17001,,800,,,D6A-800,0.3 to 0.5 cm grain size,D6A-800,Severson unit MAIN AGT; Severson description: AGT HET (T); rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,800,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-800b,chip for rock magnetic experiments,,,0.11613,,800,,,D6A-800,0.3 to 0.5 cm grain size,D6A-800,Severson unit MAIN AGT; Severson description: AGT HET (T); rock type: anorthositic troctolite; sulfide 0%,47.6989,268.1638,800,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-775a,oriented specimen for remanence,0,0,30.66663,,775,,,D6A-775,0.3 to 0.5 cm grain size,D6A-775,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,775,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
